Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
129,Lamar,27,9,18,0.333,-16.84,-8.96,,7.0,13.0,,8,5,,1,13,,1696,1875,,66.2,93.5,0.423,0.326,0.497,50.0,45.2,7.6,7.4,0.465,19.6,32.4,0.263
130,Lehigh,29,13,16,0.448,-10.3,-8.33,,6.0,6.0,,8,5,,4,11,,2036,2034,,73.3,94.5,0.459,0.318,0.533,52.3,60.3,10.9,10.3,0.482,23.0,33.2,0.334
131,Liberty,28,13,15,0.464,-13.62,-9.7,,5.0,9.0,,9,4,,3,10,,1847,1856,,70.6,92.2,0.414,0.145,0.484,52.2,54.9,14.9,7.9,0.442,20.8,38.1,0.274
132,Little Rock,29,18,11,0.621,-0.79,-3.63,,9.0,7.0,,10,3,,7,8,,2056,1849,,68.2,103.5,0.428,0.332,0.576,49.4,53.4,11.0,8.7,0.542,20.7,30.1,0.302
133,Long Beach State,31,18,13,0.581,-1.91,-0.09,,10.0,6.0,,10,4,,6,7,,2325,2313,,72.3,102.5,0.436,0.292,0.527,50.5,51.1,11.3,5.9,0.5,17.7,34.4,0.273
134,Long Island University,28,12,16,0.429,-14.4,-8.57,,12.0,8.0,,8,5,,4,10,,1899,2062,,72.4,93.2,0.282,0.316,0.506,46.1,47.2,10.7,9.4,0.467,19.7,28.8,0.214
135,Louisiana,29,16,13,0.552,0.59,-0.44,,10.0,6.0,,9,3,,5,7,,2226,2161,,73.8,103.2,0.376,0.344,0.526,50.5,58.5,9.7,7.2,0.507,18.3,36.4,0.226
136,Louisiana State,29,13,16,0.448,10.76,7.66,,2.0,14.0,,10,7,,2,8,,2069,1979,,70.0,101.1,0.387,0.335,0.538,50.6,60.8,12.6,6.1,0.503,19.1,33.1,0.268
137,Louisiana Tech,29,17,12,0.586,-1.22,-3.86,,10.0,6.0,,9,3,,7,7,,1982,1869,,65.8,102.1,0.425,0.308,0.542,52.0,53.1,9.7,5.2,0.507,19.1,34.3,0.29
138,Louisiana-Monroe,28,11,17,0.393,-14.09,-6.93,,8.0,12.0,,9,4,,2,13,,2023,2150,,75.3,94.7,0.394,0.333,0.516,47.5,60.4,9.6,11.2,0.488,21.1,32.5,0.249
139,Louisville,31,12,19,0.387,2.83,8.67,,8.0,8.0,,6,10,,5,7,,2156,2337,,69.0,98.8,0.358,0.29,0.499,48.0,57.1,8.7,10.7,0.464,16.8,34.8,0.238
140,Loyola (IL),28,7,21,0.25,-6.69,0.92,,2.0,12.0,,7,8,,0,11,,1932,2145,,69.3,98.2,0.294,0.254,0.496,51.6,55.6,8.4,8.3,0.469,17.7,37.8,0.193
141,Loyola (MD),29,6,23,0.207,-13.53,-4.66,,2.0,16.0,,4,7,,0,15,,1798,2055,,67.7,91.1,0.368,0.306,0.496,48.0,60.4,8.2,8.5,0.469,20.3,29.9,0.229
142,Loyola Marymount,28,9,19,0.321,-6.75,-0.23,,5.0,9.0,,5,7,,4,11,,1870,2023,,,96.4,0.416,0.255,0.502,50.9,60.5,7.9,5.1,0.46,19.1,35.8,0.282
143,Maine,29,18,11,0.621,-4.68,-6.51,,10.0,8.0,,10,2,,7,8,,2273,2193,,72.2,107.2,0.425,0.34,0.561,52.5,58.8,10.4,6.4,0.52,18.7,37.2,0.306
144,Manhattan,29,14,15,0.483,-0.83,-3.9,,11.0,7.0,,9,3,,5,9,,2082,1993,,,102.5,0.364,0.296,0.522,49.1,57.3,14.5,6.7,0.474,16.6,33.7,0.277
145,Marist,30,17,13,0.567,-1.87,-3.94,,11.0,7.0,,13,2,,3,10,,2119,2057,,69.5,100.4,0.331,0.312,0.504,48.8,61.9,11.2,9.6,0.471,15.4,32.3,0.224
146,Marquette,29,15,14,0.517,6.79,6.62,,9.0,7.0,,10,6,,4,7,,1902,1897,,62.9,102.0,0.426,0.27,0.522,51.9,49.9,7.7,6.4,0.476,17.8,38.5,0.303
147,Marshall,27,18,9,0.667,5.49,0.81,,12.0,6.0,,13,1,,5,6,,2062,1882,,69.8,108.3,0.379,0.318,0.551,50.6,54.9,8.7,10.1,0.514,15.6,33.4,0.272
148,Maryland NCAA,36,25,11,0.694,23.83,11.0,,10.0,6.0,,11,3,,6,4,,3067,2605,,74.5,113.6,0.387,0.233,0.56,53.2,61.8,11.9,14.3,0.529,16.0,40.7,0.269
149,Maryland-Baltimore County,29,18,11,0.621,-5.53,-9.66,,13.0,7.0,,11,4,,6,6,,2259,2139,,73.4,104.8,0.436,0.244,0.531,53.6,52.6,10.1,7.8,0.49,17.7,39.4,0.303
150,Maryland-Eastern Shore,28,12,16,0.429,-18.2,-9.63,,10.0,8.0,,7,3,,5,12,,1862,2062,,69.5,93.1,0.324,0.316,0.493,51.8,47.0,9.6,4.3,0.463,20.5,38.8,0.21
151,Massachusetts,30,15,15,0.5,7.88,8.05,,11.0,5.0,,7,4,,7,9,,2040,2045,,,,0.403,0.286,0.504,51.1,56.0,,13.4,0.467,,35.9,0.267
152,McNeese State,31,22,9,0.71,-1.4,-8.43,,17.0,3.0,,13,1,,8,7,,2580,2309,,77.1,107.0,0.372,0.305,0.536,47.1,45.7,13.6,12.4,0.498,14.7,33.5,0.264
153,Memphis,36,21,15,0.583,13.22,7.11,,10.0,6.0,,12,5,,6,6,,2703,2445,,71.6,104.2,0.411,0.26,0.512,52.3,57.7,8.9,12.3,0.481,15.9,38.2,0.261
154,Mercer,28,13,15,0.464,-7.7,-5.52,,10.0,8.0,,6,7,,7,7,,1961,1985,,68.3,101.7,0.384,0.31,0.537,51.7,55.1,8.4,9.9,0.501,19.6,36.3,0.268
155,Miami (FL),29,16,13,0.552,7.54,4.92,,8.0,8.0,,12,4,,4,8,,2039,1963,,69.4,100.0,0.329,0.344,0.51,48.6,57.4,12.6,13.2,0.472,17.8,35.8,0.236
156,Miami (OH),33,17,16,0.515,4.63,2.54,,10.0,8.0,,10,4,,4,9,,1997,1928,,58.7,102.0,0.335,0.25,0.517,51.8,47.7,9.0,5.1,0.475,15.8,32.8,0.248
157,Michigan,28,10,18,0.357,3.21,11.39,,4.0,12.0,,8,7,,2,8,,1983,2190,,,100.3,0.415,0.27,0.536,52.0,54.7,7.0,10.0,0.494,20.4,36.5,0.294
158,Michigan State NCAA,33,28,5,0.848,25.12,9.54,,13.0,3.0,,17,0,,6,3,,2553,2039,,66.9,115.3,0.351,0.231,0.559,61.1,60.5,9.5,11.1,0.526,16.5,47.1,0.252
159,Middle Tennessee,27,5,22,0.185,-11.93,-2.09,,1.0,15.0,,4,9,,1,12,,1790,2012,,67.9,96.7,0.315,0.366,0.53,46.5,65.0,9.7,7.6,0.502,19.9,28.8,0.215
160,Milwaukee,28,15,13,0.536,2.85,2.16,,7.0,7.0,,10,2,,5,10,,1939,1826,,64.7,103.3,0.341,0.415,0.521,49.3,61.3,9.7,7.6,0.493,14.9,32.7,0.223
161,Minnesota,32,18,14,0.563,9.44,9.47,,5.0,11.0,,12,6,,5,6,,2330,2309,,69.7,102.8,0.367,0.351,0.528,48.1,61.5,10.2,9.6,0.492,16.5,32.7,0.257
162,Mississippi NCAA,35,27,8,0.771,15.1,9.24,,11.0,5.0,,15,1,,6,4,,2496,2262,,68.9,102.4,0.423,0.335,0.531,49.9,57.8,11.7,8.4,0.499,17.5,33.7,0.277
163,Mississippi State,31,18,13,0.581,13.05,8.76,,7.0,9.0,,14,4,,3,8,,2323,2190,,70.6,105.7,0.367,0.292,0.523,55.3,50.2,9.3,7.9,0.494,17.8,42.6,0.242
164,Mississippi Valley State,27,18,9,0.667,-9.11,-12.87,,14.0,4.0,,13,1,,5,8,,2159,2050,,72.4,109.9,0.282,0.38,0.507,50.4,46.9,7.1,11.6,0.477,13.0,39.9,0.196
165,Missouri NCAA,33,20,13,0.606,10.76,9.2,,9.0,7.0,,13,1,,3,8,,2493,2402,,70.8,103.9,0.368,0.364,0.527,49.5,49.4,10.8,8.9,0.49,17.4,36.2,0.258
166,Missouri State,29,13,16,0.448,0.61,2.2,,8.0,10.0,,10,4,,2,11,,1850,1896,,,99.7,0.344,0.23,0.517,52.3,51.3,6.8,10.0,0.478,18.3,35.5,0.246
167,Monmouth NCAA,31,21,10,0.677,-3.82,-8.86,,15.0,5.0,,10,2,,8,7,,2180,2024,,69.8,100.8,0.407,0.343,0.549,48.7,58.1,12.9,10.5,0.515,19.2,29.0,0.281
168,Montana,27,11,16,0.407,-4.82,-2.06,,6.0,10.0,,10,5,,1,11,,1946,1974,,67.1,105.4,0.444,0.33,0.552,51.2,61.2,8.4,10.0,0.517,18.6,35.4,0.302
169,Montana State,30,16,14,0.533,-1.09,-2.92,,8.0,8.0,,11,3,,4,9,,2257,2183,,70.0,106.5,0.45,0.343,0.585,47.9,63.4,9.7,7.1,0.557,19.5,29.2,0.308
170,Morehead State,28,12,16,0.429,-8.65,-4.19,,6.0,10.0,,7,6,,5,9,,1976,2077,,69.1,100.8,0.372,0.316,0.553,47.4,62.6,10.5,3.7,0.516,20.4,30.9,0.27
171,Morgan State,29,6,23,0.207,-17.31,-10.04,,4.0,15.0,,2,7,,2,14,,1954,2165,,,95.3,0.441,0.217,0.507,47.8,44.5,9.8,7.2,0.471,19.9,33.4,0.284
172,Mount St. Mary's,28,7,21,0.25,-17.24,-8.63,,7.0,13.0,,5,7,,2,13,,1779,2020,,72.0,87.1,0.361,0.295,0.476,45.2,49.2,11.4,10.1,0.433,20.8,29.5,0.25
173,Murray State,29,17,12,0.586,-1.72,-1.5,,11.0,5.0,,11,2,,6,9,,2317,2289,,73.9,107.2,0.34,0.29,0.551,53.6,54.5,9.1,10.8,0.528,18.6,39.3,0.223
174,Navy,31,19,12,0.613,-1.67,-5.67,,9.0,3.0,,10,3,,8,9,,2338,2188,,75.8,98.7,0.483,0.251,0.516,53.5,44.1,12.6,11.7,0.478,20.4,39.1,0.313
175,NC State,29,13,16,0.448,12.36,10.81,,5.0,11.0,,11,6,,2,8,,2141,2096,,72.0,101.7,0.451,0.281,0.528,51.8,50.8,11.1,9.9,0.49,19.2,37.8,0.304
176,Nebraska,30,14,16,0.467,7.94,7.28,,7.0,9.0,,8,6,,3,9,,2134,2086,,67.4,104.2,0.421,0.302,0.559,52.3,59.2,11.6,9.7,0.545,21.7,39.2,0.251
177,Nevada,28,10,18,0.357,0.74,4.08,,3.0,13.0,,9,5,,1,12,,1980,2046,,72.5,96.3,0.417,0.25,0.489,49.1,54.3,9.9,4.1,0.446,17.1,33.5,0.28
178,Nevada-Las Vegas,29,16,13,0.552,4.61,5.05,,7.0,7.0,,12,3,,3,8,,2199,2169,,73.0,102.5,0.4,0.297,0.527,49.4,59.2,10.0,12.1,0.491,17.6,32.8,0.272
179,New Hampshire,28,7,21,0.25,-14.47,-4.9,,6.0,12.0,,5,6,,2,14,,2032,2300,,78.0,92.6,0.37,0.386,0.489,46.7,59.2,11.1,7.2,0.453,19.0,31.5,0.244
180,New Mexico,34,21,13,0.618,6.97,5.27,,6.0,8.0,,15,4,,4,8,,2361,2265,,66.4,103.1,0.435,0.284,0.521,49.4,51.0,9.9,11.2,0.49,14.9,31.6,0.277
181,New Mexico State,28,14,14,0.5,1.29,-2.56,,10.0,6.0,,7,6,,6,7,,2079,1926,,69.7,104.7,0.35,0.256,0.52,50.9,47.0,10.9,9.5,0.487,15.8,36.9,0.239
182,New Orleans,29,17,12,0.586,-1.85,-3.82,,10.0,6.0,,11,5,,5,6,,2012,1887,,,,0.419,0.291,0.551,50.8,56.2,,8.2,0.518,19.5,,0.285
183,Niagara,28,15,13,0.536,-4.98,-3.62,,12.0,6.0,,7,5,,8,8,,2099,2137,,71.7,102.7,0.397,0.358,0.508,48.7,52.0,9.7,9.7,0.467,16.7,35.4,0.273
184,Nicholls State,28,14,14,0.5,-12.94,-8.68,,12.0,8.0,,8,6,,6,8,,1919,1984,,,96.4,0.388,0.238,0.501,51.4,58.9,10.7,3.7,0.474,19.9,38.1,0.239
185,Norfolk State,29,12,17,0.414,-12.63,-7.73,,11.0,7.0,,7,4,,4,12,,2126,2268,,74.6,97.9,0.392,0.274,0.509,48.7,46.2,9.9,6.8,0.474,19.2,35.8,0.258
186,North Carolina NCAA,33,26,7,0.788,19.95,11.77,,13.0,3.0,,12,2,,8,3,,2611,2341,,74.3,106.5,0.403,0.263,0.556,52.6,61.0,9.9,12.7,0.527,18.1,35.2,0.27
187,North Carolina A&T,30,13,17,0.433,-13.84,-10.97,,8.0,10.0,,8,4,,2,11,,2051,2128,,,94.6,0.377,0.279,0.491,50.2,48.2,9.6,6.0,0.455,19.2,35.9,0.247
188,North Texas,28,4,24,0.143,-17.38,1.86,,1.0,15.0,,4,9,,0,14,,2015,2471,,77.0,93.0,0.454,0.242,0.514,47.8,48.3,9.2,6.7,0.473,22.0,34.0,0.305
189,Northeastern,29,10,19,0.345,-11.92,-4.13,,8.0,10.0,,7,5,,2,12,,2129,2355,,74.4,98.3,0.296,0.245,0.528,45.9,52.0,12.2,8.4,0.498,20.2,34.0,0.208
190,Northern Arizona,29,15,14,0.517,-2.23,-3.54,,8.0,8.0,,10,3,,4,8,,2109,2023,,67.5,106.4,0.404,0.378,0.585,53.7,62.2,6.3,3.6,0.553,20.3,32.0,0.29
191,Northern Illinois,28,5,23,0.179,-11.48,0.68,,4.0,14.0,,4,9,,1,12,,1864,2159,,68.7,96.4,0.277,0.319,0.516,48.3,47.7,9.4,9.3,0.497,20.0,33.4,0.175
192,Northern Iowa,31,7,24,0.226,-5.2,2.24,,3.0,15.0,,5,7,,1,12,,1865,2086,,66.0,89.7,0.391,0.28,0.495,47.0,53.5,10.8,5.3,0.465,20.1,26.1,0.246
193,Northwestern,30,11,19,0.367,3.39,7.89,,3.0,13.0,,8,8,,1,10,,1801,1936,,,95.3,0.344,0.418,0.503,46.0,68.0,11.4,5.9,0.47,18.6,30.7,0.231
194,Northwestern State NCAA,32,19,13,0.594,-11.1,-7.81,,11.0,9.0,,8,3,,8,9,,2292,2397,,75.3,95.1,0.473,0.297,0.504,48.0,51.0,12.8,10.0,0.461,19.1,32.5,0.313
195,Notre Dame NCAA,30,20,10,0.667,14.36,5.69,,11.0,5.0,,13,4,,6,4,,2338,2078,,72.1,108.1,0.405,0.323,0.556,51.1,64.7,9.2,12.9,0.524,17.1,34.7,0.279
196,Oakland,28,12,16,0.429,-6.27,-1.04,,8.0,8.0,,9,6,,3,10,,2089,2200,,71.8,103.4,0.459,0.39,0.555,47.4,57.9,8.2,4.4,0.515,18.4,30.0,0.323
197,Ohio,30,19,11,0.633,4.78,1.51,,12.0,6.0,,12,1,,6,8,,2248,2132,,70.1,106.0,0.451,0.334,0.549,51.9,57.8,10.1,12.4,0.515,18.4,36.2,0.302
198,Ohio State NCAA,31,20,11,0.645,15.68,8.16,,11.0,5.0,,14,3,,5,4,,2206,1973,,67.0,105.8,0.424,0.269,0.558,53.4,61.0,7.7,13.8,0.522,19.2,37.5,0.296
199,Oklahoma NCAA,33,26,7,0.788,15.56,5.5,,12.0,4.0,,13,1,,5,5,,2454,2122,,67.2,109.0,0.347,0.331,0.547,51.9,51.7,12.5,7.9,0.509,15.8,35.9,0.257
200,Oklahoma State NCAA,30,20,10,0.667,10.83,4.73,,10.0,6.0,,15,1,,4,7,,2129,1936,,70.1,99.6,0.446,0.239,0.532,52.3,52.9,11.3,9.8,0.503,20.2,34.8,0.282
201,Old Dominion,31,13,18,0.419,-0.08,1.23,,7.0,9.0,,9,4,,3,11,,2094,2108,,68.5,97.1,0.396,0.309,0.511,50.5,56.4,9.7,8.8,0.47,18.4,33.5,0.273
202,Oral Roberts,29,10,19,0.345,-10.12,-2.62,,5.0,11.0,,7,7,,2,9,,2071,2221,,69.3,102.2,0.385,0.305,0.564,48.0,55.1,7.5,5.1,0.529,20.4,29.1,0.278
203,Oregon,28,14,14,0.5,8.73,7.91,,5.0,13.0,,9,6,,5,8,,2187,2164,,73.7,104.2,0.432,0.369,0.553,50.4,58.0,8.4,7.9,0.511,18.5,33.8,0.31
204,Oregon State,30,10,20,0.333,4.49,8.81,,4.0,14.0,,7,7,,1,12,,1856,1913,,60.9,100.7,0.356,0.449,0.548,45.2,63.1,8.4,4.6,0.511,18.3,25.3,0.259
205,Pacific,30,18,12,0.6,0.64,-1.07,,8.0,8.0,,10,4,,4,7,,2065,1918,,67.3,101.8,0.441,0.379,0.544,53.0,57.6,7.7,5.6,0.513,19.3,31.7,0.29
206,Penn State NCAA,33,21,12,0.636,12.43,10.55,,7.0,9.0,,10,4,,5,6,,2535,2473,,71.6,106.4,0.391,0.386,0.545,44.7,57.6,11.7,8.0,0.496,14.9,28.4,0.299
207,Pennsylvania,29,12,17,0.414,-3.1,-2.72,,9.0,5.0,,7,6,,5,10,,1925,1936,,71.6,92.3,0.376,0.404,0.516,50.7,60.8,7.6,9.4,0.491,23.0,33.5,0.234
208,Pepperdine,31,22,9,0.71,9.74,1.78,,12.0,2.0,,10,2,,9,6,,2344,2097,,70.5,106.9,0.357,0.328,0.537,50.3,49.4,13.1,8.6,0.501,15.9,34.8,0.254
209,Pittsburgh,33,19,14,0.576,7.38,5.19,,7.0,9.0,,13,4,,3,9,,2247,2156,,66.8,100.8,0.375,0.321,0.529,51.0,60.5,10.5,9.5,0.507,19.4,35.8,0.231
210,Portland,28,11,17,0.393,-5.64,0.53,,4.0,10.0,,6,7,,5,6,,1954,2058,,70.8,96.9,0.394,0.285,0.525,48.4,59.1,10.1,8.2,0.482,20.1,31.1,0.282
211,Portland State,27,9,18,0.333,-9.5,-1.22,,6.0,10.0,,8,3,,1,15,,1910,2093,,73.2,95.8,0.357,0.356,0.533,46.7,61.3,10.7,8.3,0.499,21.1,29.7,0.247
212,Prairie View,28,6,22,0.214,-24.49,-11.25,,5.0,13.0,,5,7,,1,15,,1974,2320,,76.9,91.3,0.282,0.284,0.483,45.7,44.4,9.9,7.2,0.459,19.8,32.7,0.179
213,Princeton NCAA,27,16,11,0.593,-2.53,-1.88,,11.0,3.0,,9,1,,6,7,,1562,1569,,57.1,100.8,0.302,0.515,0.568,46.2,70.9,11.6,7.8,0.539,19.8,24.3,0.219
214,Providence NCAA,31,21,10,0.677,13.74,5.44,,11.0,5.0,,13,3,,8,3,,2359,2049,,71.6,106.2,0.383,0.344,0.552,50.0,62.8,12.9,13.6,0.514,17.9,36.0,0.275
215,Purdue,32,17,15,0.531,14.71,9.24,,6.0,10.0,,12,7,,3,7,,2391,2206,,70.8,104.3,0.429,0.297,0.545,47.9,59.8,9.9,11.7,0.501,16.7,30.6,0.311
216,Quinnipiac,27,6,21,0.222,-16.86,-9.43,,3.0,17.0,,4,8,,1,12,,1906,2086,,75.1,93.6,0.358,0.299,0.518,48.2,58.0,7.6,7.2,0.486,20.9,28.2,0.24
217,Radford,29,19,10,0.655,-7.67,-7.78,,12.0,2.0,,11,0,,6,9,,2110,2082,,72.8,98.2,0.428,0.38,0.523,50.7,54.1,12.3,10.7,0.49,19.8,34.2,0.279
218,Rhode Island,30,7,23,0.233,-6.38,4.28,,3.0,13.0,,6,8,,1,12,,2090,2409,,73.5,93.2,0.401,0.266,0.494,44.5,54.6,11.0,8.1,0.449,18.5,30.3,0.279
219,Rice,30,14,16,0.467,2.31,3.69,,5.0,11.0,,10,5,,3,9,,1886,1915,,64.9,96.4,0.392,0.326,0.5,50.2,52.1,10.1,7.4,0.455,18.0,32.5,0.276
220,Richmond,29,22,7,0.759,9.08,-0.1,,12.0,4.0,,12,2,,9,4,,2029,1763,,63.5,108.9,0.322,0.38,0.557,47.2,65.0,8.7,11.8,0.528,14.8,29.0,0.228
221,Rider,28,16,12,0.571,-4.58,-4.97,,11.0,7.0,,10,3,,6,8,,2022,2011,,68.9,103.9,0.445,0.318,0.549,50.5,58.4,10.4,6.5,0.511,18.2,32.7,0.309
222,Robert Morris,29,7,22,0.241,-16.09,-7.3,,7.0,13.0,,5,6,,2,14,,1964,2219,,72.6,92.9,0.396,0.235,0.517,47.8,57.3,11.0,6.2,0.478,21.3,30.3,0.271
223,Rutgers,27,11,16,0.407,4.75,5.24,,3.0,13.0,,8,7,,2,9,,1764,1777,,,101.8,0.438,0.269,0.515,52.3,57.4,7.8,9.4,0.493,18.6,39.4,0.26
224,Sacramento State,27,5,22,0.185,-13.24,-1.74,,2.0,14.0,,5,9,,0,13,,1905,2110,,73.7,95.2,0.387,0.298,0.503,46.0,55.4,13.4,6.3,0.472,20.1,34.4,0.248
225,Sacred Heart,28,7,21,0.25,-19.64,-7.85,,6.0,14.0,,5,7,,2,13,,1870,2200,,71.2,93.4,0.334,0.307,0.494,48.3,56.9,8.2,5.6,0.472,19.7,33.7,0.2
226,Saint Francis (PA),27,9,18,0.333,-14.3,-8.89,,9.0,11.0,,5,7,,4,11,,1814,1958,,66.2,101.0,0.439,0.368,0.54,50.0,64.8,8.4,8.3,0.498,19.9,33.2,0.31
227,Saint Joseph's NCAA,33,26,7,0.788,12.73,4.46,,14.0,2.0,,13,1,,10,5,,2625,2352,,71.9,110.2,0.43,0.381,0.58,52.2,65.2,8.6,9.3,0.549,17.5,33.5,0.298
228,Saint Louis,31,17,14,0.548,10.03,5.91,,8.0,8.0,,11,4,,4,8,,2173,2045,,68.7,101.2,0.465,0.179,0.535,50.9,54.9,9.5,8.8,0.491,18.2,33.0,0.325
229,Saint Mary's (CA),29,2,27,0.069,-18.27,3.12,,0.0,14.0,,2,11,,0,14,,1777,2332,,,84.6,0.364,0.361,0.458,44.5,53.7,9.7,5.0,0.427,20.1,28.5,0.221
230,Saint Peter's,28,4,24,0.143,-13.72,-2.04,,2.0,16.0,,4,9,,0,15,,1941,2268,,,95.2,0.275,0.275,0.505,46.7,54.0,9.5,5.5,0.479,19.0,32.8,0.183
231,Sam Houston,29,16,13,0.552,-8.16,-9.23,,11.0,9.0,,11,3,,4,9,,2224,2116,,75.0,100.2,0.427,0.295,0.523,51.4,65.0,12.7,12.0,0.483,19.2,36.8,0.293
232,Samford,29,15,14,0.517,-4.08,-6.15,,11.0,7.0,,8,3,,5,9,,1890,1817,,61.6,103.6,0.296,0.538,0.579,48.1,72.0,7.5,6.6,0.567,20.0,26.0,0.187
233,San Diego,29,16,13,0.552,4.49,0.28,,7.0,7.0,,7,6,,8,7,,2024,1875,,,103.1,0.547,0.296,0.541,54.2,58.8,8.9,5.3,0.496,18.8,35.6,0.371
234,San Diego State,28,14,14,0.5,2.26,2.72,,4.0,10.0,,12,5,,2,8,,1925,1891,,68.2,99.0,0.422,0.31,0.532,48.9,63.6,9.4,8.7,0.499,19.1,29.9,0.278
235,San Francisco,30,12,18,0.4,-3.87,0.81,,5.0,9.0,,7,6,,4,10,,2050,2166,,69.4,97.3,0.453,0.288,0.541,51.3,54.2,7.3,12.4,0.498,22.5,34.1,0.319
236,San Jose State,28,14,14,0.5,4.24,5.54,,6.0,10.0,,9,5,,5,9,,1806,1778,,63.7,99.5,0.339,0.246,0.529,54.7,50.1,7.4,9.2,0.492,19.4,36.0,0.245
237,Santa Clara,32,20,12,0.625,2.91,2.84,,10.0,4.0,,9,4,,7,5,,2238,2222,,70.1,98.3,0.411,0.329,0.5,51.5,50.8,8.8,6.6,0.451,17.5,34.6,0.294
238,Seton Hall,31,16,15,0.516,6.48,6.03,,5.0,11.0,,12,4,,2,9,,2306,2292,,74.2,99.8,0.289,0.375,0.499,48.2,58.5,9.4,15.4,0.475,15.8,32.8,0.185
239,Siena,31,20,11,0.645,0.66,-3.28,,12.0,6.0,,11,2,,7,8,,2408,2284,,73.0,105.1,0.376,0.384,0.553,49.0,60.7,9.3,8.3,0.513,17.8,31.5,0.277
240,South Alabama,33,22,11,0.667,1.81,-0.9,,11.0,5.0,,13,4,,9,7,,2262,2131,,66.6,101.3,0.449,0.27,0.544,52.2,59.1,13.4,4.4,0.507,20.5,36.1,0.307
241,South Carolina,30,15,15,0.5,10.06,9.06,,6.0,10.0,,10,6,,4,8,,2042,2012,,67.9,99.9,0.398,0.372,0.51,49.0,58.6,12.6,7.5,0.473,18.0,35.6,0.268
242,South Carolina State,32,19,13,0.594,-7.51,-7.79,,14.0,4.0,,9,2,,7,10,,2093,2084,,67.3,96.5,0.36,0.283,0.499,52.0,46.8,13.0,8.8,0.463,19.6,38.2,0.244
243,South Florida,31,18,13,0.581,10.49,5.49,,9.0,7.0,,11,2,,5,8,,2305,2150,,72.8,101.4,0.398,0.266,0.52,49.9,60.4,12.8,11.9,0.498,17.9,36.2,0.24
244,Southeast Missouri State,30,18,12,0.6,-3.55,-5.09,,8.0,8.0,,10,4,,5,6,,2172,2045,,68.1,105.5,0.369,0.325,0.572,49.1,54.0,7.3,8.4,0.536,18.5,29.4,0.273
245,Southeastern Louisiana,29,8,21,0.276,-15.41,-8.59,,5.0,15.0,,4,7,,4,13,,1673,1832,,,90.3,0.408,0.32,0.498,49.4,55.3,11.0,7.1,0.466,22.3,33.0,0.256
246,Southern,27,11,16,0.407,-16.6,-14.6,,8.0,10.0,,8,5,,2,10,,1965,2019,,74.5,97.3,0.445,0.306,0.505,48.6,49.3,10.6,7.2,0.466,18.6,35.0,0.291
247,Southern California NCAA,34,24,10,0.706,16.54,10.84,,11.0,7.0,,13,3,,7,5,,2620,2420,,71.7,106.7,0.447,0.305,0.553,51.6,57.2,10.5,11.0,0.513,17.8,35.7,0.315
248,Southern Illinois,30,16,14,0.533,2.36,2.29,,10.0,8.0,,10,4,,6,7,,2189,2166,,69.7,103.5,0.437,0.281,0.531,51.4,62.5,9.8,6.1,0.491,17.5,34.4,0.299
249,Southern Methodist,30,18,12,0.6,7.79,3.93,,8.0,8.0,,10,2,,6,7,,2306,2155,,70.8,108.1,0.429,0.258,0.523,52.4,49.0,9.1,7.6,0.481,14.6,37.9,0.296
250,Southern Mississippi,31,22,9,0.71,10.99,4.52,,11.0,5.0,,12,2,,7,6,,2176,1936,,,103.8,0.474,0.356,0.535,52.2,58.1,8.8,10.4,0.497,17.4,33.8,0.317
251,Southern Utah NCAA,31,25,6,0.806,3.01,-3.42,,13.0,3.0,,13,0,,9,5,,2243,2015,,66.3,108.6,0.42,0.308,0.584,50.9,59.0,15.5,9.6,0.55,19.7,36.5,0.3
252,St. Bonaventure,30,18,12,0.6,7.74,4.54,,9.0,7.0,,12,2,,5,9,,2231,2135,,68.4,107.8,0.418,0.36,0.537,50.0,52.7,11.2,4.9,0.496,16.4,36.9,0.294
253,St. Francis (NY),29,18,11,0.621,-5.76,-8.62,,16.0,4.0,,9,2,,7,8,,2297,2214,,76.1,102.7,0.481,0.35,0.556,49.9,57.0,11.4,8.3,0.517,20.4,33.4,0.332
254,St. John's (NY),29,14,15,0.483,9.03,8.27,,8.0,8.0,,11,4,,2,10,,2131,2109,,,,0.384,0.262,0.509,50.0,55.4,,7.8,0.482,18.4,,0.24
255,Stanford NCAA,34,31,3,0.912,25.77,9.86,,16.0,2.0,,13,2,,11,0,,2829,2226,,69.7,119.4,0.484,0.315,0.617,55.6,59.6,7.9,7.7,0.579,16.0,35.8,0.36
256,Stephen F. Austin,26,9,17,0.346,-13.76,-9.71,,6.0,14.0,,5,7,,3,10,,1551,1595,,63.4,93.7,0.404,0.254,0.521,51.2,52.7,11.4,6.4,0.481,22.5,33.2,0.28
257,Stetson,29,17,12,0.586,-5.98,-7.98,,11.0,7.0,,10,3,,6,8,,2178,2086,,69.1,106.4,0.314,0.285,0.523,54.2,53.8,9.1,4.2,0.499,16.7,41.6,0.205
258,Stony Brook,28,17,11,0.607,-9.42,-6.81,,,,,13,1,,4,10,,1966,1884,,67.7,101.9,0.496,0.303,0.569,51.0,61.3,10.0,8.1,0.527,22.0,32.7,0.353
